"name","descriptionEs","descriptionEn","cityName","streetAddressEs","streetAddressEn","image1","image2","price","region","telephone","url","locationNameEs","locationNameEn","lat","long"
"Bodegas Altanza","<p>Sala de nueve tinos de 22.000 L de la toneler&iacute;a Seguin Moreau, parque de 7.500 barricas (95% de roble franc&eacute;s), sala de crianza y cata <em>Club Lealtanza</em>, prensas hidr&aacute;ulicas verticales, dos naves de vinificaci&oacute;n, comedor privado</p><p>Duraci&oacute;n 90 minutos</p><p>Precio 12 euros/pax</p><p>M&aacute;ximo 35 adultos</p><p><strong><u>Posibilidad de comida</u></strong></p><p>SIEMPRE previa reserva</p><p>De lunes a Viernes laborables. Otras fechas, consultar directamente con bodega (+34 941450860)</p><p>48 euros (visita incluida en el precio)</p><p>M&iacute;nimo 8 pax adultas</p><p>Men&uacute; Tradicional Bodega &uacute;nico: Patatas con chorizo y chuletillas</p>","<p>Traditional presses, club room, tank rooms, 8,500 barrels, vat rooms.</p><p><strong><u>Visiting hours:</u></strong></p><p>From Monday-Thursday: 11h &amp; 16h</p><p>Friday- Saturday: 11:30</p><p>Duration: 2 hours</p><p>Maximum 30 people</p><p>Price: 12&euro; per person</p><p>For any other queries you may have please email us at <a href=""mailto:marketing@bodegasaltanza.com"" target=""_blank"">marketing@bodegasaltanza.com</a></p><p><strong>By appointment only</strong></p><p><strong><u>Wine Club Lunch</u></strong></p><p>Enjoy a traditional menu at our exclusive dining room</p><p>Price: 48&euro; per person</p><p>The price includes VAT and a guided wine tasting tour</p><p>Group minimum 8 people.</p><p>For any other queries you may have please email us at <a href=""mailto:marketing@bodegasaltanza.com"" target=""_blank"">marketing@bodegasaltanza.com</a></p><p><strong>By appointment only</strong></p>","Fuenmayor","Ctra. N-232, km 419,5, 26360","Ctra. N-232, km. 419,5    26390","imagenes/Documentos/imgsem/0f/0f9f/0f9f1700-ce3c-4662-9881-7dc2403d1367/76fdc197-b082-c9c5-70c0-90a71424dd3b.jpg","imagenes/Documentos/imgsem/0f/0f9f/0f9f1700-ce3c-4662-9881-7dc2403d1367/9d57d7b2-d5f6-10f0-c5cd-00dca118a877.JPG?v=9972","12€","Logroño y alrededores","+34 941 450 860 Stephanie Abel +34 618 629 086","www.bodegasaltanza.es",,,"42.46037","-2.558248"
"Bodegas Lan","Nave de barricas única en el mundo. Un escenario de 6400 m2 con techo totalmente abovedado y sin columnas, cuyo sistema totalmente automatizado alberga en la actualidad 25 000 barricas de diferentes tipos de roble (americano, francés, ruso y mixto) procedentes de los mejores toneleros del mundo. <br />","Barrel warehouse unique in the world. 6,400 m2 with a fully vaulted ceiling and no columns, where its fully automated system currently stores 25,000 barrels of different types of oak (American, French, Russian and mixed) from the best Coopers in the world. <br />","Fuenmayor","Paraje de Buicio, s/n, 26360","Paraje de Buicio, s/n    26360","imagenes/Documentos/imgsem/16/16d1/16d10bc4-c25a-4cf9-bb83-1b3364131773/e145223f-375b-7080-6717-7e5855ddbea0.jpg","imagenes/Documentos/imgsem/16/16d1/16d10bc4-c25a-4cf9-bb83-1b3364131773/9fb11d31-6882-fbc8-37ca-fbca2a99554a.jpg",,"Logroño y alrededores","+34 941 450 950","www.bodegaslan.com",,,"42.467","-2.562578"
"Bodegas Cuna de Reyes","<p>La visita a esta bodega comienza por la vi&ntilde;a, explicando su momento actual; se habla de los tipos de cepas, variedades de uva y labores que se realizan en los vi&ntilde;edos (poda, espergura, desniete). Al final se visita la bodega y se hace una peque&ntilde;a cata de sus vinos. La bodega no puede visitarse en &eacute;poca de vendimia.</p>","La visita a esta bodega comienza por la viña, explicando su momento actual; se habla de los tipos de cepas, variedades de uva y labores que se realizan en los viñedos (poda, espergura, desniete). Al final se visita la bodega y se hace una pequeña cata de sus vinos. La bodega no puede visitarse en época de vendimia.","Nájera","Ctra. Nájera-Uruñuela, s/n","Ctra. Nájera-Uruñuela, s/n","imagenes/Documentos/imgsem/58/583d/583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6/d1ab1ecc-a86b-c3ce-a706-0b01728eeb0e.jpg","imagenes/Documentos/imgsem/58/583d/583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6/a01fbf86-dcea-ac97-980a-19bc843eac5b.jpg",,"La Rioja Alta","941 360 280 - 941 228 608","www.cunadereyes.es",,,"42.4377816","-2.7116614"
"Bodegas David Moreno","<p>A finales de 1981, con 33 a&ntilde;os, David Moreno decide abandonar su puesto de Ingeniero T&eacute;cnico en Seat, regresar a su pueblo riojano y realizar su <strong>SUE&Ntilde;O</strong> de ser bodeguero.</p><p>Bajo las marcas <strong>David Moreno, Monasterio de Yuso, Don Bildur y Vobiscum</strong> y sin olvidar&nbsp;su&nbsp;tradicional elaboraci&oacute;n de excelentes&nbsp;rosados, David Moreno se especializ&oacute; en la crianza de vinos tintos. Esta decisi&oacute;n ha tenido su recompensa, como demuestran los m&aacute;ximos galardones obtenidos en concursos nacionales e internacionales.</p><p>Su ubicaci&oacute;n pr&oacute;xima a los Monasterios de Yuso y Suso, la convierten en&nbsp;una referencia obligada para el <strong>turismo cultural y enol&oacute;gico</strong> de la zona.</p><p>Los visitantes encuentran una amplia oferta enotur&iacute;stica: <strong>visitas libres o guiadas</strong>, <strong>Cursos</strong> de <strong>Cata</strong>, posibilidad de disfrutar de un exquisito men&uacute; riojano en el <strong>Comedor Gonzalo de Berceo</strong>, comprar una barrica <strong>del Club del Vino </strong>o vivir toda una experiencia<strong> con las Jornadas de Enoturismo Activo en el Vi&ntilde;edo.</strong></p><p>Bodegas David Moreno gan&oacute; el <strong>BEST OF WINE TURISM 2011</strong> en su fase nacional en la candidatura de <strong>&ldquo;Experiencias Innovadoras de Turismo Enol&oacute;gico&rdquo;</strong></p><p><strong><u>ACTIVIDADES DE OCIO</u></strong></p><p>VISITA EST&Aacute;NDAR Visita bodega + cata de 1 crianza</p><p>VISITA PREMIUM Visita bodega + cata de 3 vinos (crianza, reserva y un vino de autor)</p><p>COMER EN LA BODEGA</p><p>JORNADAS DE VENDIMIA con la Familia o con los Amigos</p><p>ACTIVIDADES en el vi&ntilde;edo TODO EL A&Ntilde;O con aperitivo en el Guardavi&ntilde;as</p><p>VINCANA, la yincana del vino. Turismo familiar</p><p>MOMENTOS GUARDAVI&Ntilde;AS.&nbsp; Experiencia personalizada y comida servida en el Guardavi&ntilde;as</p><p>Informaci&oacute;n y reservas: 941 36 73 38 /&nbsp;<a href=""mailto:reservas@davidmoreno.es"" target=""_blank"">reservas@davidmoreno.es</a></p>","<p>The barrel cellar is dug out of the bare rock. Private wine club.</p>","Badarán","Ctra. del Villar de Torre, s/n 26310","Ctra. del Villar de Torre, s/n  26310","imagenes/Documentos/imgsem/4c/4c48/4c48133e-5fc5-4c2d-a44f-296a6b9d49a1/5b58cfc7-d6e4-133d-484a-e210b85bc650.jpg","imagenes/Documentos/imgsem/4c/4c48/4c48133e-5fc5-4c2d-a44f-296a6b9d49a1/fcfb8ccb-0121-313a-4edb-3d3407115330.jpg","6€","La Rioja Alta","+34 941 367 338","www.davidmoreno.es",,,"42.366542","-2.814534"
"Bodegas Lagar de Zabala","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","San Vicente de La Sonsierra","Plaza Mayor, 2   26338","Plaza Mayor, 2   26338","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/48aa971d-1566-b3f8-cef5-5bf3d229efe1.jpg","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/3803eccd-1df0-8618-5c9e-4815a57e7c56.jpg",,"La Rioja Alta","+34 941 334 435/ 686 230 687","www.bodegaslagardezabala.com",,,"42.56246","-2.75878"
"Bodegas Beronia","<p>El nombre de Beronia enlaza con la historia de las tierras sobre las que se asienta. Creada en 1973, Beronia pronto encontrar&aacute; en Gonz&aacute;lez Byass el socio id&oacute;neo en un proyecto que la ha encumbrado como bodega<strong> </strong>de referencia en la D.O.Ca. Rioja. Fiel a su tradici&oacute;n, la bodega cuenta con una l&iacute;nea cl&aacute;sica de vinos elegantes y equilibrados: crianza, reserva, gran reserva y Viura joven. Pero su vocaci&oacute;n innovadora y vanguardista culmina con una interesante gama de vinos monovarietales como su Tempranillo de Elaboraci&oacute;n Especial, un Viura fermentado en barrica y el Beronia Mazuelo Reserva, siendo la &uacute;nica bodega riojana que elabora este &uacute;ltimo vino de la variedad mazuelo con categor&iacute;a de reserva.&nbsp;</p>","<span>El nombre de Beronia enlaza con la historia de las tierras sobre las que se asienta. Creada en 1973, Beronia pronto encontrará en González Byass el socio idóneo en un proyecto que la ha encumbrado como bodega<strong> </strong>de referencia en la D.O.Ca. Rioja. </span><span>Fiel a su tradición, la bodega cuenta con una línea clásica de vinos elegantes y equilibrados: crianza, reserva, gran reserva y viura joven. Pero su vocación innovadora y vanguardista culmina con una interesante gama de vinos monovarietales como su tempranillo de elaboración especial, un viura fermentado en barrica y el Beronia mazuelo reserva, siendo la única bodega riojana que elabora este último vino de la variedad mazuelo con categoría de reserva.&nbsp;</span><br />","Ollauri","Ctra. Ollauri-Nájera, km 1,8","Ctra. Ollauri-Nájera, km 1,8","imagenes/Documentos/imgsem/5c/5c15/5c15e678-60cd-4452-a0c4-def07851082f/8c172467-4280-a6ab-5ffe-c7444da68158.jpg","imagenes/Documentos/imgsem/5c/5c15/5c15e678-60cd-4452-a0c4-def07851082f/75b8a3d8-d0c0-9ca1-8cc0-782b93eb88c3.jpg",,"La Rioja Alta","+34 941 338 000","www.beronia.es",,,"42.5417611","-2.8340269"
"Bodegas Gómez Cruzado","<p>&nbsp;</p><p>La historia de G&oacute;mez Cruzado se remonta a 1886. En esa fecha, Don &Aacute;ngel G&oacute;mez de Arteche, familiar del cuque de Moctezuma, descendiente del emperador azteca Moctezuma&nbsp;II, decidi&oacute; comerciar con vinos de La Rioja y se estableci&oacute; en Haro. Pasados los a&ntilde;os, en 1916, Don &Aacute;ngel y Don Jes&uacute;s G&oacute;mez Cruzado compran la bodega y se encargan de dirigirla durante una &eacute;poca en la que el negocio se expandi&oacute;. Sus vinos se fueron definiendo, creciendo y aumentando en calidad. En torno a 1990, el negocio pas&oacute; a ser propiedad de varios socios y, en 2003, lleg&oacute; a manos de sus actuales propietarios, vinculados con M&eacute;xico, pa&iacute;s en el que residen y al que la bodega parece estar vinculada de alguna forma especial. Sus vinos, su historia, su esencia y todo vuelve a sus or&iacute;genes.</p><p>&nbsp;</p>","<span>The history of Gómez Cruzado goes back to 1886, when Ángel Gómez de Arteche, a relative of the Duke of Moctezuma, descendant of the Aztec Emperor Moctezuma II, decided to trade with La Rioja wines and settled in Haro. In 1916 the wine cellar was bought by Ángel  and Jesús Gómez Cruzado, under whose management the business grew. Their wines were defined, grew and increased in quality. Around 1990, the business became owned by several partners, and, in 2003, its current owners took over, related to Mexico, their country of residence, and to which the Winery seems to be especially related. Its wines, its history, its essence&hellip; they all return to their origins.<br /></span><span><br /></span>","Haro","Avda. de Vizcaya, 6, 26200","Avda. de Vizcaya, 6   26200","imagenes/Documentos/imgsem/ed/edab/edab0abb-0803-49ae-a77f-5023afed50b5/2c1e2af0-5929-f490-3f6c-866f6414aa40.jpg","imagenes/Documentos/imgsem/ed/edab/edab0abb-0803-49ae-a77f-5023afed50b5/4abff147-98d5-5de2-626e-8b0a3989d082.jpg","0","La Rioja Alta","941 312 502","www.gomezcruzado.com",,,"42.58397","-2.84759"
"Bodegas Lagar de Zabala","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","Restored old winery located in the centre of the old town, in the Plaza Mayor, beneath the arcades of San Vicente de la Sonsierra Town Hall.","San Vicente de La Sonsierra","Plaza Mayor, 2   26338","Plaza Mayor, 2   26338","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/48aa971d-1566-b3f8-cef5-5bf3d229efe1.jpg","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/3803eccd-1df0-8618-5c9e-4815a57e7c56.jpg",,"La Rioja Alta","+34 941 334 435/ 686 230 687","www.bodegaslagardezabala.com",,,"42.56246","-2.75878"
"Bodegas Amézola de la Mora","<p>Bodega en piedra de siller&iacute;a rodeada de vi&ntilde;edos al m&aacute;s puro estilo chateau franc&eacute;s, con calados de 1816. La visita incluye un paseo por los vi&ntilde;edos y la invitaci&oacute;n a una copa de vino.</p><p>Tim Atkin en su reciente visita a la bodega el pasado 2 de octubre de 2017 cat&oacute; los cinco vinos que actualmente se comercializan en la bodega y puntu&oacute; por encima de 90 puntos todos ellos, coloc&aacute;ndolos entre los mejores vinos de la regi&oacute;n. Con esta magn&iacute;fica puntuaci&oacute;n Bodegas Am&eacute;zola de la Mora se ratifica como una de las bodegas m&aacute;s relevantes de Rioja.</p><p>Cabe destacar, adem&aacute;s de las puntuaciones, los comentarios del tambi&eacute;n escritor Tim Atkin quien ha confesado que Bodegas Amezola de la Mora &ldquo;es una de sus bodegas favoritas en Rioja&rdquo;.</p>","<p>French ch&acirc;teau-style winery built in ashlar stone surrounded by vineyards with cellars from 1816. The tour includes a walk through the vineyards and a glass of wine.</p><p>Last 2nd of October 2017 Tim Atkin visited our winery and tasted the five wines of our portfolio that are currently out in the market. He scored all of them above 90 points and amongst the best wines of the region. With these excellent scores, Bodegas Amezola is ratified as one of the most distinguishable wineries in Rioja.</p><p>The writer Tim Atkin pointed out during his visit that Bodegas Amezola &ldquo;is one of his favourite wineries in Rioja&rdquo;.</p>","Torremontalbo","Paraje Viña Vieja, s/n","Paraje Viña Vieja, s/n","imagenes/Documentos/imgsem/f0/f01d/f01d6834-729b-4859-8870-7d1912584605/2202078d-fa82-de10-0c51-a528f25206eb.jpg","imagenes/Documentos/imgsem/f0/f01d/f01d6834-729b-4859-8870-7d1912584605/f52ca72b-7ab3-cf96-9aff-7871084cbfbb.jpg",,"La Rioja Alta","+34 941 454 532","www.bodegasamezola.net",,,"42.5015136","-2.6856518"
"Bodegas Lagar de Zabala","<p>Bodega antigua restaurada, situada en el centro del casco antiguo, en la Plaza Mayor, bajo los arcos del ayuntamiento de San Vicente de la Sonsierra.</p>","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","San Vicente de La Sonsierra","Plaza Mayor, 2, 26338","Plaza Mayor, 2, 26338","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/48aa971d-1566-b3f8-cef5-5bf3d229efe1.jpg","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/3803eccd-1df0-8618-5c9e-4815a57e7c56.jpg",,"La Rioja Alta","+34 941 334 435/ 686 230 687","www.bodegaslagardezabala.com",,,"42.56246","-2.75878"
"Bodegas Montecillo","<p>La tercera bodega m&aacute;s antigua de la Denominaci&oacute;n de Origen Calificada Rioja. El botellero manual m&aacute;s grande del mundo.</p>","<p>La tercera bodega m&aacute;s antigua de la Denominaci&oacute;n de Origen Calificada Rioja. El botellero manual m&aacute;s grande del mundo.</p>","Navarrete","Polígono Industrial Lentiscares. Ctra. Fuenmayor, km 3   26370","Polígono Industrial Lentiscares. Ctra. Fuenmayor, km 3   26370","imagenes/Documentos/imgsem/b5/b59d/b59dd046-0b1d-4353-9261-52ee2b18fe96/f29b9001-ba02-88c5-b739-731ba1aeac9b.jpg","imagenes/Documentos/imgsem/b5/b59d/b59dd046-0b1d-4353-9261-52ee2b18fe96/f29b9001-ba02-88c5-b739-731ba1aeac9b.jpg","10€","Logroño y alrededores","+34 941 100 306","www.bodegas-osborne.com",,,"42.442290","-2.571071"
"Bodegas AGE","AGE nace en 1881 de la herencia de tres antiguas bodegas familiares con una larga tradición vitivinícola. Su solera se hace patente en el paraíso de la bodega, que conserva las primeras ediciones de sus vinos.<br />","Visit of the bodega facilities: winemaking centre,  Bodega Azpilicueta, barrel and bottle cellar.","Fuenmayor","Barrio de la Estación, s/n","Barrio de la Estación, s/n","imagenes/Documentos/imgsem/f5/f595/f5956a4c-d37a-44d0-a501-6dc9ce4ee355/5cc79e45-007d-ed8e-eb1a-d160a1606383.jpg","imagenes/Documentos/imgsem/f5/f595/f5956a4c-d37a-44d0-a501-6dc9ce4ee355/cf11527a-fa8f-32fb-1e14-f11e1e7bd351.jpg","4","Logroño y alrededores","941 293 500","www.bodegasage.com",,,"42.4667784","-2.5625672"
"Bodegas Paco García","<p>Esta bodega familiar, fundada en 2001, se ha convertido en poco tiempo en una de las bodegas de referencia en La Rioja. Dirigida por una joven pareja, sus producciones se alejan de los vinos tradicionales de Rioja. Bodega de peque&ntilde;a producci&oacute;n y elaboraci&oacute;n artesanal, la visita a sus instalaciones supone un atractivo dentro de la localidad de Murillo de R&iacute;o Leza.</p><p>Un recorrido de una hora y media de duraci&oacute;n, aproximadamente, donde se realiza un completo itinerario por sus instalaciones, pasando por la zona de dep&oacute;sitos, sala de barricas, l&iacute;nea de producci&oacute;n y terminando con una cata final comentada de dos de sus vinos: Paco Garc&iacute;a Seis y Paco Garc&iacute;a Crianza, acompa&ntilde;ados de un aperitivo final.</p>","<p>.</p>","Murillo de Río Leza","Carretera Ventas Blancas, s/n   26143","Carretera Ventas blanca, s/n   26143","imagenes/Documentos/imgsem/a4/a4f4/a4f4e316-197d-4e87-93a4-110a077c180d/73958807-58e4-bda4-ce0f-5152b1810554.jpg","imagenes/Documentos/imgsem/a4/a4f4/a4f4e316-197d-4e87-93a4-110a077c180d/9e8eb626-ec35-2870-f58e-9bd6274a8dde.jpg","Sencilla 12€ - Interesante 15€ -  Fascinante 22€","Logroño y alrededores","+34 941 432 372/ 617 045 157","www.bodegaspacogarcia.com","Bodegas Paco García","Bodegas Paco García","42.395121","-2.323451"
"Viñedos Ruiz Jiménez","<p>Bodega y explotaci&oacute;n 100% ecol&oacute;gica. Integrada en un vi&ntilde;edo ecol&oacute;gico.</p>","100% organic farming and winemaking. Integrated in an organic vineyard.","Aldeanueva de Ebro","Pol. 21 Parc. 29 comarcal 115, km. 43,5","Pol. 21 Parc. 29 comarcal 115, km. 43,5","imagenes/Documentos/imgsem/36/362d/362d9247-861d-4371-ad52-ca96b3dd6e7c/8d7090b0-1893-113f-3079-dcee46f32ea6.jpg","imagenes/Documentos/imgsem/36/362d/362d9247-861d-4371-ad52-ca96b3dd6e7c/bf3686d9-d7f8-aa55-0021-dad494787382.jpg",,"La Rioja Suroriental","941 163 577","www.vinedosruizjimenez.es",,,"42.2266943","-1.8868324"
"Bodegas Marqués de Murrieta","<p>Recorrido por nuestros vi&ntilde;edos, Finca Ygay, y visita a la bodega fundacional del S.XIX, el llamado Castillo de Ygay. La experiencia finaliza con una cata maridada de nuestros vinos y platos gourmet elaborados por nuestro chef, Mariano Pascual.</p><p>&nbsp;</p><p><iframe frameborder=""0"" height=""390"" src=""https://www.youtube.com/embed/NX2W4OcCItM?rel=0"" title=""YouTube video player"" type=""text/html"" width=""480""></iframe></p>","<p>Rebuilt founding winery, the so-called Castillo de Ygay (19th century), museum project. Private tours of 6-12 people: vineyards, castle and professional tasting with support material. Deluxe wine area where you can taste wines by the glass without an appointment.</p>","Logroño","N-232a Km 402   26006","Crta. N-232 Logroño-Zaragoza km. 5   26006","imagenes/Documentos/imgsem/00/004e/004e2cf0-2396-480f-8659-9a82f18424a1/e15331ef-88ec-4691-f66c-ed518a93a910.jpg?v=1749","imagenes/Documentos/imgsem/00/004e/004e2cf0-2396-480f-8659-9a82f18424a1/2d49d507-6b99-e558-e7dc-fc40ed24adaf.jpg?v=9811","Consultar","Logroño y alrededores","+34 941 271 380","www.marquesdemurrieta.com","Bodegas Marqués de Murrieta","Bodegas Marqués de Murrieta","42.454203","-2.388173"
"Finca La Emperatriz","<p>Finca La Emperatiz es un vi&ntilde;edo hist&oacute;rico en La Rioja por haber pertenecido a la Emperatriz de Francia Eugenia de Montijo, la cual ya hac&iacute;a vinos en La Rioja en 1878. &Uacute;nico por su tipo de suelo muy pobre de canto rodado depositado por el r&iacute;o Oja hace miles de a&ntilde;os, &uacute;nico por su situaci&oacute;n en una de las zonas m&aacute;s fr&iacute;as de La Rioja a 570 metros de altitud y &uacute;nico por la vejez de sus cepas.</p><p>Nuestras visitas se centran en un recorrido por el vi&ntilde;edo para conocer las claves de la finca, cata comentada de nuestros vinos (seg&uacute;n sea de coupages cl&aacute;sico o vinos de parcela) acompa&ntilde;ada de tapas de producto tradicional de calidad.</p><p>Acceso libre a nuestra terraza ajardinada a pie de vi&ntilde;edo para disfrutar de un vino y una tapa.</p>","<p>Finca la Emperatiz es un vi&ntilde;edo hist&oacute;rico en La Rioja por haber pertenecido a la Emperatriz de Francia Eugenia de Montijo, la cual ya hac&iacute;a vinos en La Rioja en 1878. &Uacute;nico por su tipo de suelo muy pobre de canto rodado depositado por el r&iacute;o Oja hace miles de a&ntilde;os, &uacute;nico por su situaci&oacute;n en una de las zonas m&aacute;s fr&iacute;as de La Rioja a 570 metros de altitud y &uacute;nico por la vejez de sus cepas.</p><p>Nuestras visitas se centran en un recorrido por el vi&ntilde;edo para conocer las claves de la finca, cata comentada de nuestros vinos (seg&uacute;n sea de coupages cl&aacute;sico o vinos de parcela) acompa&ntilde;ada de tapas de producto tradicional de calidad.</p><p>Acceso libre a nuestra terraza ajardinada a pie de vi&ntilde;edo para disfrutar de un vino y una tapa.</p>","Baños de Rioja","Ctra. Santo Domingo-Haro, km. 31,5","Ctra. Santo Domingo-Haro, km. 31,5","imagenes/Documentos/imgsem/c3/c331/c331ad25-8467-4fc5-b4d8-526fb594c489/dfc81728-f543-9b24-9838-b16bb93ab18e.jpg","imagenes/Documentos/imgsem/c3/c331/c331ad25-8467-4fc5-b4d8-526fb594c489/aba300cd-8dc9-31e4-07cc-7e2c350a869d.jpg?v=9654","Visitas guiadas de 20€, 35€ y 65€","La Rioja Alta","+34 941 300 705","www.bodegaslaemperatriz.com","Finca La Emperatriz","Finca La Emperatriz","42.496903","-2.940712"
"Bodegas La Rioja Alta, S.A.","<p>Ubicada en el emblem&aacute;tico Barrio de la Estaci&oacute;n de Haro, la bodega La Rioja Alta, S.A. le ofrece la posibilidad de recorrer las silenciosas naves en las que barricas y botellas de sus emblem&aacute;ticos vinos se entremezclan con de unas tinas que acaban de cumplir 125 a&ntilde;os de historia. El recorrido guiado permite disfrutar tambi&eacute;n&nbsp;de su toneler&iacute;a, del arte de la trasiega a la luz de la vela o de sus elegantes jardines que, en primavera, ofrecen un espect&aacute;culo de luz y color.</p>","<p>Century-old Winery that still preserves the wooden vats of the first harvest. We have our own cooperage where we repair and manufacture our casks. We still perform racking manually and this can be seen during your visit.</p>","Haro","Avda. de Vizcaya, 8","Avda. de Vizcaya, 8","imagenes/Documentos/imgsem/03/039f/039fb061-82d2-4f21-956b-3058fa534e87/23fd68eb-12b3-285e-5d00-f5dcd8aee863.jpg","imagenes/Documentos/imgsem/03/039f/039fb061-82d2-4f21-956b-3058fa534e87/89d61f0d-1b2e-ca88-3dde-9c3c9b35edb4.jpg","Consultar con la bodega","La Rioja Alta","+34 941 310 346","www.riojalta.com",,,"42.58483","-2.846927"
"Bodegas Bohedal","<p>En Bohedal llevamos quince a&ntilde;os trabajando el enoturismo personalizado. Recibimos visitas todos los d&iacute;as del a&ntilde;o y si algo nos caracteriza es que los visitantes siempre son atendidos por miembros de nuestra familia. Adem&aacute;s hacemos acciones especiales para empresas, grupos y familias con ni&ntilde;os. Somos una bodega accesible y contamos con parking propio y privado.</p><p>&nbsp;</p><p><iframe frameborder=""0"" height=""390"" src=""https://www.youtube.com/embed/PJdLb4-QD_Y?rel=0"" title=""YouTube video player"" type=""text/html"" width=""480""></iframe></p>","Next to the Ebro. Excellent views.","Cuzcurrita del Río Tirón","Carretera Pancorbo. Camino de los Lirios, s/n, 26214","Solana, 20","imagenes/Documentos/imgsem/67/67da/67dad000-8779-4763-8a81-f7f9b70967e4/d034c94e-8dc0-7c3a-337e-6dd207b4a4ee.jpg","imagenes/Documentos/imgsem/67/67da/67dad000-8779-4763-8a81-f7f9b70967e4/0bacc349-d3aa-bea0-0440-7cedc7d280e6.jpg?v=6043","Desde 10 €. Ver información adicional","La Rioja Alta","+34 941 328 064","www.bohedal.com","Bodegas Bohedal","Bodegas Bohedal","42.551038","-2.963712"
"Bodegas Valenciso","<p>Bodega que s&oacute;lo elabora un vino por cosecha, siempre reserva, para su &uacute;nica maraca: Valenciso. La bodega est&aacute; situada en Ollauri, obra del arquitecto Alfonso Samaniego, su dise&ntilde;o combina tradici&oacute;n y vanguardia, en materiales y formas.</p>","<p>Bodega que s&oacute;lo elabora un vino por cosecha, siempre reserva, para su &uacute;nica maraca: Valenciso. La bodega est&aacute; situada en Ollauri, obra del arquitecto Alfonso Samaniego, su dise&ntilde;o combina tradici&oacute;n y vanguardia, en materiales y formas.</p><p>Bodega que s&oacute;lo elabora un vino por cosecha, siempre reserva, para su &uacute;nica maraca: Valenciso. La bodega est&aacute; situada en Ollauri, obra del arquitecto Alfonso Samaniego, su dise&ntilde;o combina tradici&oacute;n y vanguardia, en materiales y formas.</p>","Ollauri","Ctra. Ollauri-Nájera, km 0, 400, 26220","Ctra. Ollauri-Nájera, km 0, 400, 26220","imagenes/Documentos/imgsem/18/18ef/18efab51-1351-498c-9dc0-a558b80cdb0a/f4f64779-09ff-cae5-49cc-52645de7b8fa.jpg","imagenes/Documentos/imgsem/18/18ef/18efab51-1351-498c-9dc0-a558b80cdb0a/0b286f62-bfbc-8bde-2364-26a26aa67555.jpg","5","La Rioja Alta","+34 941 304 724","www.valenciso.com",,,"42.54115","-2.82854"
"Bodegas Ontañón","<p>Si est&aacute;s pensando en hacer una visita a una de las bodegas de la Rioja, no te pierdas la Bodega &ndash; Museo Onta&ntilde;&oacute;n. <strong>Es una de las bodegas m&aacute;s especiales </strong>de la denominaci&oacute;n y est&aacute; a solo 5 minutos en coche del centro de Logro&ntilde;o. Como entusiastas de la <strong>uni&oacute;n de cultura y vino</strong>, Onta&ntilde;&oacute;n ofrece la <strong>oportunidad perfecta </strong>para disfrutar y desconectar con la familia o amigos. Tenemos distintas experiencias para que puedas disfrutar de la cultura y de nuestros vinos.</p><p><strong>Historia:</strong></p><p>Detr&aacute;s del sue&ntilde;o y el trabajo de la familia P&eacute;rez Cuevas, se encuentra la Bodega - Museo Onta&ntilde;&oacute;n, hoy convertida en un templo de la cultura del vino gracias al Artista Riojano Miguel &Aacute;ngel S&aacute;inz (1955-2002). Dentro de la bodega te inundar&aacute;n la luz y las historias que cuentan sus vidrieras, cuadros y esculturas.</p><p>&nbsp;</p>","This bodega houses an important collection of art on wine and mythology which is scattered all around the bodega and can be enjoyed during the tour. It consists of paintings and sculptures by the late Riojan artist Miguel Ángel Sáinz Jiménez. Awarded the prestigious Best of Wine Tourism prize in  2003 in the category of art and culture y &quot;Riojans of the Year&quot; in 2004.","Logroño","Avda. de Aragón, 3","Avda. de Aragón, 3Avda. de Aragón, 3","imagenes/Documentos/imgsem/5b/5b14/5b14e969-2cde-4b68-8c51-344518e5b12d/3ee22358-d4ac-c26e-682c-96c3302754de.jpg","imagenes/Documentos/imgsem/5b/5b14/5b14e969-2cde-4b68-8c51-344518e5b12d/c60fdf8c-4480-a731-7d28-89c82770a0de.jpg?v=511","12€","Logroño y alrededores","+34 941 234 200/ 690 858 519","www.ontanon.es",,,"42.45985","-2.40811"
